595,0.3986449930685165
1331,0.9580949918608305
2984,1.893105959449262
638,0.4044296808760394
2028,1.323424289263334
1707,1.05254207239189
2674,1.847408730128936
1079,0.7105599417570079
1176,0.882412079420626
3,-0.05012686554346277
1283,0.7662474998524561
1688,1.075216833369883
1816,1.14373811129376
106,-0.02195564308946152
282,0.1984323517670933
2602,1.644141368187439
1835,1.186721529802063
2000,1.302041673808446
1352,0.9183484733096251
64,0.07641101732503794
2164,1.407832994390268
181,0.02074825509689611
1808,1.123434787021446
904,0.5998817343099944
1401,0.9111241509897632
2724,1.90827003705407
1873,1.273652375123615
1632,1.125937889402212
1199,0.8739963355930215
1217,0.7628573151629922
1644,1.182191230331312
2857,1.854546001827021
1350,0.9746865352111918
2962,2.032686745424923
2726,1.907765551453477
1627,1.011223497000476
30,-0.02977423386351422
2665,1.796775242310322
1457,1.051841430656727
1501,1.071716523782332
2423,1.708039920663756
1969,1.364310586274015
2662,1.85912054308894
523,0.3810573304590627
617,0.4465918465506887
1317,0.8782759060482963
634,0.3286639875617282
1402,0.9258634904542793
1038,0.6574770276391879
1724,1.211284384096601
2359,1.606678839317582
338,0.1368336307166381
2358,1.604506606292419
2658,1.686258099346102
616,0.4138643695240461
2864,1.832778201873269
2189,1.391035384804578
1625,1.038834822634676
2336,1.602213721999261
777,0.5278676708075916
2697,1.781815322037411
553,0.3579276160156111
371,0.1659090526165046
1341,0.9279775435431405
2909,1.934450985900485
2402,1.581913416475189
163,0.1433005245651758
1580,1.125854999174587
2095,1.362844001996027
1777,1.221227801878868
1728,1.226243190607688
1678,1.187485433598486
2389,1.546874733471245
988,0.6081162763646726
2045,1.444794990147098
975,0.6314130099393058
1326,0.8906700103797561
1622,1.111768358627444
1414,0.9295056852139022
1347,0.9837165764999513
1327,0.838029491603257
2289,1.601418197785865
1562,1.126043541439192
1428,0.9704213283609603
2586,1.674684394576458
2170,1.391565734676341
1345,0.8926525414543457
721,0.5406237175449323
249,0.1243277851054208
2602,1.787994100631805
2691,1.806746976776943
951,0.6747428061165005
1407,0.8580748546063608
1092,0.66200712144006
35,0.02989776380116648
629,0.3978828675887389
502,0.2851378926585187
822,0.6335856190356963
2803,1.768757776294389
567,0.3805712769587177
